ID,starttime,endtime,age,profile_gender,profile_socialgrade_cie,profile_GOR,voted_ge_2019,pastvote_ge_2019,pastvote_EURef,ethnicity_new,ethnicity_rc,Weight,RUK1,RUK2,RUK2_1,RUK2_2,RUK2_3,RUK2_4,RUK2_5,RUK3,RUK3_1,RUK3_2,RUK3_3,RUK4
1500,11/07/2022,11/07/2022,40,1,3,7,2, ,3,13,2,1.321850766,3,1,2,2,2,2,2,1,3,3,3,3
1501,11/07/2022,11/07/2022,66,1,5,7,1,99,1,4,1,0.845676443,2,1,3,3,3,3,3,1,2,4,2,3
1502,11/07/2022,11/07/2022,24,2,6,6,2, ,1,1,1,0.461615743,3,1,3,3,1,3,1,1,4,2,3,3
1503,11/07/2022,11/07/2022,23,2,3,4,1,2,3,1,1,1.057735258,2,1,2,3,2,3,2,1,4,1,5,3
1504,11/07/2022,11/07/2022,24,1,3,8,1,2,1,1,1,0.809844659,2,1,2,3,3,2,2,1,1,1,1,3
1505,11/07/2022,11/07/2022,44,1,4,7,99, ,3,1,1,1.611600441,5,1,3,3,2,2,2,1,3,3,3,3
1506,11/07/2022,11/07/2022,30,2,5,8,2, ,4,1,1,0.732819112,2,1,2,2,2,2,2,1,4,2,3,3
1507,11/07/2022,11/07/2022,31,2,4,7,1,2,1,1,1,0.932010513,3,1,2,2,1,2,1,1,3,4,3,3
1508,11/07/2022,11/08/2022,32,2,1,8,1,3,1,4,1,0.850506675,2,1,2,2,2,1,2,1,4,2,3,3
1509,11/07/2022,11/07/2022,22,2,3,3,1,2,3,1,1,0.999083076,3,1,2,4,2,2,2,1,3,3,3,3
1510,11/07/2022,11/07/2022,33,2,5,8,2, ,2,1,1,1.10123125,3,1,2,1,2,1,3,1,4,3,4,1
1511,11/07/2022,11/07/2022,36,1,4,4,2, ,3,1,1,1.07707358,3,1,3,2,2,3,2,1,5,4,3,3
1512,11/07/2022,11/07/2022,27,1,2,2,1,2,1,1,1,1.140632799,1,1,2,2,3,3,3,1,2,1,3,3
1513,11/07/2022,11/07/2022,32,1,3,9,2, ,1,1,1,0.878456361,3,1,2,2,1,1,1,1,3,2,2,3
1514,11/07/2022,11/07/2022,48,2,5,2,1,2,1,2,1,0.591229443,2,1,2,2,3,3,3,1,3,3,3,3
1515,11/07/2022,11/07/2022,20,2,3,4,2, ,3,1,1,0.803389314,1,1,4,4,4,4,4,1,5,1,2,3
1516,11/07/2022,11/07/2022,38,2,5,11,1,2,2,5,2,0.636279872,4,1,2,2,2,2,2,1,3,3,2,2
1517,11/07/2022,11/07/2022,33,2,5,4,1,2,1,1,1,0.625938165,2,1,1,2,2,2,2,1,3,2,2,3
1518,11/07/2022,11/07/2022,64,1,1,7,1,1,1,4,1,1.208581277,2,1,2,3,2,2,3,1,2,4,2,3
1519,11/07/2022,11/07/2022,34,1,1,7,1,2,1,1,1,1.494821509,2,1,2,3,1,2,1,1,1,1,4,3
1520,11/07/2022,11/07/2022,77,1,1,2,1,1,2,1,1,0.7575717,3,1,1,3,1,1,1,1,3,3,3,3
1521,11/07/2022,11/07/2022,46,1,6,3,1,2,2,1,1,1.267893985,5,1,2,2,1,2,2,1,3,3,3,3
1522,11/07/2022,11/07/2022,52,2,4,2,1,3,2,1,1,0.939772365,2,1,2,3,1,1,2,1,2,2,2,3
1523,11/07/2022,11/07/2022,41,1,1,8,1,2,1,1,1,1.114525067,2,1,2,2,3,3,3,1,2,1,2,3
1524,11/07/2022,11/07/2022,26,2,1,4,1,2,1,9,2,0.789321111,2,1,2,2,2,3,3,1,4,5,4,3
1525,11/07/2022,11/07/2022,58,1,3,3,1,1,1,1,1,0.913708623,4,1,3,3,1,2,1,1,3,3,3,3
1526,11/07/2022,11/07/2022,38,1,3,6,1,1,1,1,1,0.697636094,3,1,1,3,1,1,1,1,5,5,5,3
1527,11/07/2022,11/07/2022,32,2,3,10,1,2,1,1,1,0.756747167,2,1,2,4,1,2,1,1,5,1,3,3
1528,11/07/2022,11/07/2022,49,1,5,1,1,1,2,1,1,1.450943024,3,1,1,3,1,1,1,1,4,4,4,2
1529,11/07/2022,11/07/2022,18,1,3,8,2, ,3,12,2,1.273762216,3,1,3,2,3,2,3,1,5,4,4,3
1530,11/07/2022,11/07/2022,45,1,6,11,1,2,1,1,1,1.514564651,2,1,1,3,1,2,3,1,4,4,4,3
1531,11/07/2022,11/07/2022,51,1,3,2,2, ,3,1,1,1.051429745,2,1,2,2,1,2,1,1,2,2,3,3
1532,11/07/2022,11/07/2022,26,1,2,2,1,98,2,1,1,0.875103383,3,1,2,2,2,3,1,1,3,3,3,3
1533,11/07/2022,11/07/2022,26,2,5,6,1,1,2,1,1,0.522022616,3,1,1,1,1,1,1,1,4,4,4,3
1534,11/07/2022,11/07/2022,43,2,3,2,1,2,2,1,1,0.465604818,2,1,2,2,1,1,1,1,4,3,4,3
1535,11/07/2022,11/07/2022,21,2,6,11,2, ,4,2,1,0.763215156,2,1,2,3,3,2,3,1,3,2,3,3
1536,11/07/2022,11/07/2022,19,2,4,10,2, ,3,1,1,0.894602773,2,1,2,1,1,2,1,1,3,2,3,3
1537,11/07/2022,11/07/2022,25,1,2,9,1,3,2,1,1,1.46864696,3,1,3,2,3,3,3,1,3,2,2,3
1538,11/07/2022,11/08/2022,27,2,4,9,1,2,1,1,1,0.694898403,2,1,2,3,1,1,2,1,2,2,3,3
1539,11/07/2022,11/07/2022,27,2,3,6,2, ,3,1,1,1.064567589,4,1,1,1,1,1,1,1,5,5,5,4
1540,11/07/2022,11/07/2022,65,1,1,9,1,3,2,1,1,0.755189097,2,1,2,3,1,1,1,1,4,4,5,3
1541,11/07/2022,11/07/2022,59,2,1,8,1,1,1,1,1,0.98860396,4,1,2,3,1,1,2,1,4,3,5,3
1542,11/07/2022,11/07/2022,46,1,3,11,1,4,1,1,1,0.70885552,2,1,2,2,1,3,1,1,1,1,3,3
1543,11/07/2022,11/07/2022,18,2,6,6,99, ,3,11,2,0.721868765,5,1,3,2,4,3,3,1,3,3,3,4
1544,11/07/2022,11/07/2022,18,1,2,11,2, ,3,1,1,1.139061436,3,1,2,3,3,2,3,1,3,3,2,2
1545,11/08/2022,11/08/2022,41,1,3,2,1,2,1,1,1,1.212873986,3,1,3,2,3,3,2,1,2,3,3,3
1546,11/07/2022,11/07/2022,59,1,3,2,1,2,2,1,1,0.899528704,2,1,1,3,1,1,1,1,3,3,3,3
1547,11/07/2022,11/07/2022,39,2,2,2,1,2,3,1,1,0.857847699,2,1,2,2,4,3,2,1,3,3,3,3
1548,11/07/2022,11/07/2022,80,2,1,7,1,3,1,1,1,0.72811849,3,1,4,2,1,1,2,1,4,2,3,3
1549,11/07/2022,11/07/2022,23,2,4,6,1,2,3,1,1,1.190201623,2,1,2,3,4,3,2,1,4,2,3,3
1550,11/07/2022,11/07/2022,37,1,2,8,1,1,2,1,1,0.741871579,2,1,3,2,1,2,1,1,5,5,5,3
1551,11/07/2022,11/07/2022,45,1,6,3,2, ,3,1,1,1.762532874,2,1,3,1,2,2,2,1,4,3,2,4
1552,11/07/2022,11/07/2022,29,2,3,10,1,2,2,1,1,0.854128027,2,1,2,2,2,3,2,1,4,2,2,3
1553,11/07/2022,11/07/2022,42,2,1,5,1,2,1,1,1,0.581842418,2,1,3,2,2,1,1,1,3,1,3,3
1554,11/07/2022,11/07/2022,18,1,3,8,2, ,3,4,1,1.273762216,4,1,4,4,4,4,4,1,3,3,3,4
1555,11/07/2022,11/07/2022,26,2,3,9,2, ,2,1,1,0.521840332,2,1,2,2,1,1,1,1,4,2,4,3
1556,11/07/2022,11/07/2022,20,2,3,11,2, ,3,4,1,0.677225321,2,1,2,3,3,3,2,1,4,2,2,3
1557,11/07/2022,11/07/2022,52,1,3,7,1,1,2,1,1,1.258856371,4,1,1,2,1,1,1,1,5,5,5,2
1558,11/07/2022,11/07/2022,19,2,1,5,1,2,1,1,1,0.572096636,4,1,3,4,4,2,1,1,1,1,1,1
1559,11/07/2022,11/07/2022,32,2,4,7,1,2,1,10,2,1.266679085,2,1,3,2,3,3,2,1,3,4,4,3
1560,11/07/2022,11/07/2022,46,2,3,6,2, ,1,1,1,0.462344263,2,1,2,4,2,3,2,1,3,2,3,3
1561,11/07/2022,11/07/2022,29,1,3,6,1,1,3,1,1,2.098029053,3,1,2,3,3,2,3,1,3,2,2,2
1562,11/07/2022,11/07/2022,48,2,3,8,1,2,1,1,1,0.774626145,5,1,3,2,2,2,2,1,3,2,3,3
1563,11/07/2022,11/07/2022,30,2,1,11,2, ,3,1,1,0.458080986,3,1,1,3,2,2,2,1,4,3,3,3
1564,11/07/2022,11/07/2022,22,1,1,7,1,3,1,1,1,0.923659054,3,1,2,3,3,2,1,1,2,4,3,1
1565,11/07/2022,11/07/2022,49,2,4,5,2, ,2,1,1,0.719004349,2,1,2,4,1,2,1,1,3,3,4,3
1566,11/07/2022,11/07/2022,60,1,4,6,2, ,1,7,2,0.771575363,3,1,1,3,1,1,1,1,4,4,4,3
1567,11/07/2022,11/07/2022,28,1,3,8,2, ,3,1,1,0.781720494,2,1,2,3,3,3,3,1,1,1,1,3
1568,11/07/2022,11/07/2022,29,1,2,8,2, ,1,1,1,0.470978933,2,1,2,3,1,2,1,1,4,3,4,3
1569,11/07/2022,11/07/2022,18,1,2,11,2, ,3,1,1,1.141154896,3,1,1,3,3,2,2,1,3,3,2,3
1570,11/07/2022,11/07/2022,39,1,3,9,1,1,3,1,1,1.090954355,3,1,2,3,1,2,1,1,3,3,3,3
1571,11/07/2022,11/07/2022,19,1,3,10,2, ,3,1,1,1.312317972,2,1,2,2,3,2,3,1,2,3,5,3
1572,11/07/2022,11/07/2022,21,2,2,4,2, ,3,1,1,0.758317578,3,1,2,1,1,3,1,1,2,2,2,3
1573,11/07/2022,11/07/2022,26,2,5,4,2, ,3,1,1,0.828162787,5,1,1,2,1,2,2,1,3,2,4,3
1574,11/07/2022,11/07/2022,38,1,2,2,1,99,3,1,1,1.638366931,2,1,1,3,2,1,1,1,3,2,3,3
1575,11/07/2022,11/07/2022,32,2,5,11,2, ,1,1,1,0.927758562,5,1,3,3,3,3,3,1,3,3,3,2
1576,11/07/2022,11/07/2022,47,2,5,4,2, ,2,1,1,0.422720355,2,1,3,3,2,3,3,1,1,2,4,3
1577,11/07/2022,11/07/2022,21,1,3,8,1,1,3,4,1,1.777638489,3,1,2,2,2,3,2,1,3,2,4,3
1578,11/07/2022,11/07/2022,27,2,3,3,1,2,1,1,1,0.79277175,2,1,2,2,3,2,2,1,4,2,1,3
1579,11/07/2022,11/07/2022,29,2,3,9,1,3,1,1,1,0.904372925,2,1,2,3,2,1,1,1,3,2,3,3
1580,11/07/2022,11/07/2022,53,1,1,7,1,2,1,1,1,1.133850088,3,1,3,4,1,1,1,1,2,2,4,2
1581,11/07/2022,11/07/2022,18,2,4,7,2, ,3,13,2,1.468285314,2,1,1,2,1,1,3,1,4,4,4,3
1582,11/07/2022,11/07/2022,21,2,5,2,2, ,3,12,2,0.834997905,2,1,3,2,3,3,3,1,5,3,4,3
1583,11/07/2022,11/07/2022,24,2,3,1,1,2,1,1,1,0.574597645,5,1,4,4,4,4,4,1,3,3,3,3
1584,11/07/2022,11/07/2022,29,1,3,7,1,7,1,1,1,1.021748321,2,1,3,2,3,1,1,1,2,2,2,3
1585,11/07/2022,11/07/2022,29,2,5,11,2, ,3,17,2,1.450816912,3,1,3,3,3,3,3,1,3,3,3,3
1586,11/07/2022,11/07/2022,58,2,4,11,1,1,2,1,1,0.966190699,3,1,2,2,1,1,1,1,5,3,5,3
1587,11/07/2022,11/07/2022,55,2,4,6,1,1,2,1,1,0.966333988,5,1,2,3,1,4,1,1,4,4,4,3
1588,11/07/2022,11/07/2022,70,1,2,7,1,3,1,1,1,0.69503702,1,1,2,4,1,3,2,1,1,1,4,3
1589,11/07/2022,11/07/2022,32,2,4,4,1,2,1,1,1,1.023289447,2,1,1,3,3,2,2,1,4,2,2,3
1590,11/08/2022,11/08/2022,23,1,3,1,1,1,3,1,1,1.483210507,2,1,4,3,2,1,1,1,2,2,2,3
1591,11/07/2022,11/07/2022,23,2,4,11,2, ,3,12,2,0.825673105,2,1,3,3,3,3,3,1,3,4,2,3
1592,11/07/2022,11/07/2022,20,2,5,7,2, ,3,13,2,1.218405164,1,1,3,3,1,1,1,1,5,5,5,3
1593,11/07/2022,11/07/2022,55,2,2,1,2, ,1,1,1,0.548377732,2,1,2,3,1,1,1,1,3,2,4,3
1594,11/07/2022,11/07/2022,51,2,1,7,2, ,2,1,1,0.904806629,2,1,1,3,1,2,1,1,5,3,4,3
1595,11/07/2022,11/07/2022,22,2,4,4,1,2,3,1,1,1.15769554,3,1,2,4,1,1,2,1,4,4,5,3
1596,11/07/2022,11/07/2022,42,1,5,8,1,2,3,4,1,1.716454898,5,1,2,2,3,3,4,1,3,3,3,3
1597,11/07/2022,11/07/2022,49,1,1,8,1,1,2,1,1,1.424085952,2,1,2,3,1,1,1,1,3,2,2,3
1598,11/07/2022,11/07/2022,58,1,1,8,1,1,2,1,1,0.937477443,3,1,2,3,3,3,3,1,3,3,2,3
1599,11/08/2022,11/08/2022,22,1,3,10,1,2,3,1,1,1.534008989,3,1,3,2,3,2,2,1,3,3,2,4
1600,11/07/2022,11/07/2022,29,2,3,11,2, ,3,1,1,0.687498451,3,1,2,4,4,3,1,1,3,3,3,3
1601,11/07/2022,11/07/2022,20,1,2,2,2, ,3,1,1,1.385624875,2,1,2,2,3,3,1,1,3,3,5,3
1602,11/07/2022,11/07/2022,53,1,5,5,1,3,1,1,1,0.781516153,2,1,2,2,1,2,1,1,3,2,2,3
1603,11/07/2022,11/07/2022,33,2,3,3,1,2,1,1,1,0.79277175,2,1,1,3,1,2,1,1,3,3,3,3
1604,11/07/2022,11/07/2022,45,1,1,7,1,3,1,1,1,1.351666767,3,1,2,3,2,2,2,1,3,3,3,3
1605,11/07/2022,11/07/2022,31,1,1,11,1,7,1,1,1,0.861261457,2,1,2,3,3,2,2,1,2,2,1,3
1606,11/07/2022,11/07/2022,29,2,4,7,1,2,2,10,2,1.427056998,2,1,2,2,2,2,3,1,3,4,4,3
1607,11/08/2022,11/08/2022,19,1,4,8,2, ,3,1,1,1.552970882,2,1,3,2,2,2,2,1,3,3,3,3
1608,11/07/2022,11/07/2022,32,2,4,3,1,2,1,9,2,0.96654731,2,1,1,3,1,2,2,1,3,4,3,3
1609,11/07/2022,11/07/2022,47,2,2,8,1,1,2,1,1,0.930826389,3,1,2,3,1,1,3,1,5,2,2,3
1610,11/07/2022,11/07/2022,24,2,5,2,2, ,3,1,1,1.738491596,2,1,4,4,4,4,4,1,3,3,3,4
1611,11/07/2022,11/07/2022,34,2,3,9,1,2,1,1,1,0.774626145,2,1,2,3,1,2,2,1,4,2,5,3
1612,11/07/2022,11/07/2022,47,1,5,11,1,1,1,1,1,0.708297427,2,1,1,3,1,1,1,1,2,5,5,3
1613,11/07/2022,11/07/2022,48,1,5,1,1,1,2,1,1,0.825665286,2,1,2,2,1,3,1,1,4,4,4,3
1614,11/07/2022,11/07/2022,25,1,5,8,1,2,2,1,1,0.704986164,4,1,3,3,3,3,2,1,5,5,5,3
1615,11/07/2022,11/07/2022,22,1,1,8,1,2,3,1,1,1.190993894,2,1,2,2,2,2,2,1,2,2,2,3
1616,11/07/2022,11/07/2022,36,2,3,3,1,2,1,1,1,0.79277175,2,1,4,3,3,1,2,1,4,1,1,3
1617,11/07/2022,11/07/2022,22,2,5,5,2, ,3,14,2,0.815787743,1,1,1,3,1,1,1,1,3,5,5,1
1618,11/07/2022,11/07/2022,49,2,4,4,1,1,3,1,1,0.930385035,2,1,2,3,1,1,1,1,3,2,2,3
1619,11/07/2022,11/07/2022,60,1,4,3,2, ,3,1,1,1.281903135,3,1,2,2,4,2,2,1,3,3,3,3
1620,11/07/2022,11/07/2022,24,2,4,5,1,2,1,10,2,0.741675906,2,1,2,2,1,2,1,1,5,5,5,3
1621,11/07/2022,11/07/2022,46,2,2,11,1,2,1,1,1,0.739621617,2,1,2,3,1,1,3,1,4,4,4,3
1622,11/07/2022,11/07/2022,41,1,5,2,1,1,2,1,1,0.825665286,2,1,3,3,3,3,3,1,2,4,4,3
1623,11/07/2022,11/07/2022,25,2,2,7,1,2,1,1,1,0.720233775,3,1,1,3,1,1,2,1,3,1,2,3
1624,11/07/2022,11/07/2022,56,1,3,8,1,3,1,1,1,0.835053551,2,1,1,2,1,1,1,1,2,2,3,3
1625,11/07/2022,11/07/2022,30,1,2,9,1,1,1,1,1,1.264041936,3,1,2,3,1,2,2,1,3,3,4,3
1626,11/07/2022,11/07/2022,58,2,1,8,1,2,1,1,1,0.647078029,2,1,2,3,2,2,2,1,3,2,2,3
1627,11/07/2022,11/07/2022,19,2,4,8,2, ,3,1,1,0.868319443,2,1,2,4,2,1,1,1,4,2,2,3
1628,11/07/2022,11/07/2022,25,2,2,7,1,2,1,1,1,0.977061325,1,1,3,2,3,3,2,1,4,2,4,3
1629,11/07/2022,11/07/2022,31,2,3,4,1,2,1,15,2,0.839312217,2,1,1,3,2,1,2,1,3,4,3,3
1630,11/07/2022,11/07/2022,52,2,2,8,1,1,2,1,1,0.826804851,3,1,2,2,3,2,3,1,4,2,5,3
1631,11/07/2022,11/07/2022,26,1,3,7,1,3,1,1,1,1.437273645,3,1,2,3,2,1,2,1,2,2,1,3
1632,11/07/2022,11/07/2022,49,2,3,7,1,2,1,1,1,1.038942827,2,1,2,2,3,3,3,1,3,3,3,4
1633,11/07/2022,11/07/2022,24,1,3,7,1,2,1,1,1,1.08418594,2,1,3,3,3,2,2,1,2,1,1,3
1634,11/07/2022,11/07/2022,28,2,3,3,2, ,3,1,1,0.836315694,2,1,1,3,2,1,2,1,4,1,2,3
1635,11/07/2022,11/07/2022,22,1,1,7,1,2,1,7,2,1.268874689,2,1,3,2,3,3,2,1,4,4,2,4
1636,11/07/2022,11/07/2022,45,1,3,3,2, ,1,9,2,0.578230498,2,1,2,2,3,3,3,1,2,3,2,3
1637,11/07/2022,11/07/2022,64,1,3,7,1,1,2,1,1,1.256546987,4,1,1,3,1,2,1,1,4,4,4,3
1638,11/07/2022,11/07/2022,45,2,3,5,1,1,2,1,1,0.550785243,3,1,1,3,1,2,1,1,4,2,4,3
1639,11/07/2022,11/07/2022,27,1,1,1,2, ,3,12,2,1.638366931,2,1,3,1,3,3,2,1,2,4,2,3
1640,11/07/2022,11/07/2022,18,2,3,9,2, ,1,1,1,0.455435559,3,1,2,1,1,1,2,1,3,3,5,3
1641,11/07/2022,11/07/2022,31,2,2,7,1,3,1,1,1,0.883490982,2,1,2,3,2,3,2,1,4,2,2,3
1642,11/07/2022,11/07/2022,28,2,2,2,1,2,1,1,1,0.549578837,3,1,2,3,2,2,2,1,4,2,4,3
1643,11/07/2022,11/07/2022,32,2,4,4,2, ,3,1,1,1.466787214,2,1,3,1,1,3,1,1,4,3,3,3
1644,11/07/2022,11/07/2022,29,2,3,2,1,99,4,1,1,1.231403476,2,1,1,1,1,1,1,1,4,1,2,3
1645,11/07/2022,11/07/2022,51,1,1,6,1,2,1,1,1,0.733693151,2,1,2,3,1,2,1,1,2,2,3,3
1646,11/07/2022,11/07/2022,23,2,4,2,1,2,3,1,1,1.215847494,2,1,2,2,3,3,2,1,3,2,3,3
1647,11/08/2022,11/08/2022,24,2,3,8,1,99,1,1,1,0.455435559,2,1,2,3,2,1,1,1,4,2,2,3
1648,11/07/2022,11/07/2022,20,1,3,5,2, ,3,1,1,1.439485475,2,1,3,3,2,2,1,1,4,1,1,3
1649,11/08/2022,11/08/2022,73,2,5,8,1,1,2,13,2,0.826784122,4,1,2,2,2,2,2,1,3,3,4,2
